,ticket_id,day_of_week_num,company_size_cat,industry_cat,customer_tier_cat,past_30d_tickets,past_90d_incidents,product_area_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,priority_cat
42840,1000042840,1,1,2,2,4,4,2,25,5.132522062,0,0,0,0,1
42841,1000042841,5,3,6,2,9,3,3,244,2.803326558,11,0,0,0,2
42842,1000042842,1,3,1,3,6,3,4,1465,2.459071072,0,0,0,0,3
42843,1000042843,1,2,3,2,2,0,4,131,16.51214819,0,0,0,0,2
42844,1000042844,5,1,6,1,2,2,1,6,5.278438106,0,0,0,0,1
42845,1000042845,4,2,4,2,3,0,6,13,14.83529936,0,0,0,0,1
42846,1000042846,1,3,6,2,2,1,4,873,32.04844506,65,0,0,0,3
42847,1000042847,1,2,7,2,7,2,1,154,0.143608566,0,0,0,0,1
42848,1000042848,2,1,3,2,1,3,1,26,5.701143565,13,0,0,0,2
42849,1000042849,5,3,6,2,5,2,5,314,1.29048098,0,0,0,0,1
42850,1000042850,1,3,6,2,6,2,5,292,1.397680912,0,0,0,0,1
42851,1000042851,2,1,3,1,4,1,1,33,12.88975053,0,0,0,0,2
42852,1000042852,2,3,3,2,8,4,4,933,2.428779628,53,0,0,0,3
42853,1000042853,5,3,3,2,6,6,1,8,5.429560478,0,0,0,0,1
42854,1000042854,2,1,7,1,1,1,2,9,0.153490882,22,1,0,0,2
42855,1000042855,5,3,3,2,2,2,1,3546,1.138838209,11,0,0,0,3
42856,1000042856,1,2,4,2,2,2,6,131,2.009891549,0,0,0,0,1
42857,1000042857,2,2,5,3,1,0,6,98,4.695302764,0,0,0,0,2
42858,1000042858,5,2,7,2,6,2,3,16,6.201281222,0,0,0,0,1
42859,1000042859,4,2,5,3,2,2,5,92,3.589320304,3,0,0,0,2
42860,1000042860,2,2,2,2,2,1,3,74,2.457032404,0,0,0,0,1
42861,1000042861,5,1,5,1,2,2,1,20,4.979526084,12,0,0,0,2
42862,1000042862,2,1,7,1,1,2,3,0,0.0,33,0,0,0,1
42863,1000042863,3,2,2,1,1,2,3,9,0.0,0,0,0,0,1
42864,1000042864,5,2,5,3,5,1,5,20,1.314856818,0,0,0,0,1
42865,1000042865,6,3,6,2,2,3,6,431,3.971739943,0,0,0,0,2
42866,1000042866,3,3,1,3,5,4,1,823,7.428091829,0,0,0,0,3
42867,1000042867,4,2,3,2,1,0,5,17,6.140860584,0,0,0,0,1
42868,1000042868,4,3,7,3,12,6,4,1438,4.512770949,74,0,0,0,3
42869,1000042869,1,3,6,2,7,1,4,1019,4.609899984,0,0,0,0,2
42870,1000042870,4,1,3,1,3,3,2,55,5.122218717,0,0,0,0,1
42871,1000042871,4,2,3,2,3,1,5,71,2.759407166,31,0,0,0,2
42872,1000042872,1,3,3,2,8,1,2,91,1.219234232,0,0,0,0,1
42873,1000042873,5,1,5,1,0,2,6,3,3.038895594,0,0,0,0,1
42874,1000042874,2,2,3,2,1,4,3,5,12.27413758,21,0,0,0,2
42875,1000042875,2,3,3,2,9,3,1,1225,4.429392879,17,0,0,0,3
42876,1000042876,1,2,7,3,3,5,3,20,5.208522926,0,0,0,0,1
42877,1000042877,1,1,4,1,3,0,5,6,1.399159856,0,0,0,0,1
42878,1000042878,3,3,3,2,9,2,4,146,5.999666059,0,0,0,0,2
42879,1000042879,1,1,7,1,2,1,1,8,5.547838641,0,0,0,0,1
42880,1000042880,3,2,7,3,1,1,1,114,11.91338048,0,0,0,0,2
42881,1000042881,1,1,2,2,2,1,2,17,2.284478131,11,0,0,0,1
42882,1000042882,1,3,1,3,11,4,2,604,4.033589547,0,0,0,0,2
42883,1000042883,1,1,3,1,4,2,6,11,5.533970875,2,0,0,0,1
42884,1000042884,5,3,3,2,3,3,1,1219,13.54358045,10,0,0,0,3
42885,1000042885,5,3,3,2,5,3,1,1327,18.00101186,0,0,0,0,3
42886,1000042886,5,1,7,1,1,1,1,14,7.819977201,0,0,0,0,1
42887,1000042887,5,1,7,1,2,0,6,4,13.8180464,0,0,0,0,1
42888,1000042888,2,1,6,1,2,0,3,10,3.731069933,0,0,0,0,1
42889,1000042889,5,2,3,2,3,0,5,25,1.755590203,9,0,0,0,2
42890,1000042890,2,1,4,1,3,3,3,1,6.296544125,0,0,0,0,1
42891,1000042891,2,1,4,1,1,1,3,2,2.210441944,15,0,0,0,1
42892,1000042892,5,2,3,3,4,5,4,44,20.50236909,96,0,0,0,3
42893,1000042893,5,3,3,2,7,2,1,717,13.04222687,6,0,0,0,3
42894,1000042894,1,2,7,3,4,0,1,639,5.027437094,17,0,0,0,3
42895,1000042895,6,3,1,3,10,2,2,871,0.843855379,23,0,0,0,3
42896,1000042896,3,3,1,3,5,3,2,2,1.891138375,11,1,0,0,2
42897,1000042897,2,1,2,2,0,2,1,25,0.374257979,20,0,0,0,2
42898,1000042898,5,1,7,2,3,3,3,16,8.143765918,0,0,0,0,1
42899,1000042899,7,3,1,3,11,3,5,135,3.397180979,0,0,0,0,2
42900,1000042900,1,1,4,1,3,2,3,7,6.493015183,0,0,0,0,1
42901,1000042901,1,1,4,1,0,1,6,5,2.117455166,38,0,0,0,1
42902,1000042902,6,2,3,2,1,4,1,219,0.839715902,23,0,0,0,2
42903,1000042903,2,2,4,2,1,2,3,25,2.157394296,0,0,0,0,1
42904,1000042904,5,2,4,2,3,4,1,65,3.861404099,55,0,0,0,3
42905,1000042905,1,2,3,3,2,0,2,44,9.304987464,13,0,0,0,2
42906,1000042906,2,3,7,3,7,2,5,49,0.829072745,0,0,0,0,1
42907,1000042907,5,3,3,2,8,3,4,158,4.517632474,42,0,0,0,3
42908,1000042908,1,1,4,1,1,0,6,5,3.53349408,0,0,0,0,1
42909,1000042909,5,2,3,2,1,1,1,27,1.150924076,0,0,0,0,1
42910,1000042910,4,2,2,2,2,2,2,144,0.0,22,0,0,0,2
42911,1000042911,5,2,7,3,8,3,6,40,7.584271705,21,0,0,0,2
42912,1000042912,4,1,2,2,2,0,5,0,1.689237085,0,0,0,0,1
42913,1000042913,2,1,2,1,4,0,2,5,1.707766274,46,0,0,0,1
42914,1000042914,3,2,2,1,4,4,2,63,6.170845477,10,1,0,0,3
42915,1000042915,6,1,1,1,2,0,5,7,2.365240621,10,0,0,0,1
42916,1000042916,1,3,1,3,11,2,2,117,2.055611905,27,0,0,0,3
42917,1000042917,1,3,3,2,8,1,5,295,5.976590176,0,0,0,0,2
42918,1000042918,5,3,1,3,6,4,2,313,0.225170311,70,0,0,0,3
42919,1000042919,5,1,4,1,2,0,3,2,2.631888036,0,0,0,0,1
42920,1000042920,1,2,2,1,2,1,3,27,5.285205403,8,0,0,0,2
42921,1000042921,5,1,7,1,2,2,1,16,3.244716336,0,0,0,0,1
42922,1000042922,7,3,3,2,10,2,3,558,0.491301093,25,0,0,0,2
42923,1000042923,2,1,3,1,4,3,1,12,17.815395,0,0,0,0,2
42924,1000042924,1,2,2,2,4,0,6,98,5.120640135,8,0,0,0,2
42925,1000042925,4,3,6,2,6,4,4,128,2.334169558,0,0,0,0,1
42926,1000042926,5,1,7,2,1,0,6,4,1.732862074,24,0,0,0,1
42927,1000042927,5,2,4,2,3,1,6,13,4.826688847,0,0,0,0,1
42928,1000042928,1,2,5,3,3,3,3,43,3.513313557,13,0,0,0,2
42929,1000042929,6,3,1,3,7,2,1,644,10.22375217,0,0,0,0,3
42930,1000042930,5,3,3,2,5,4,6,298,5.729866602,17,0,0,0,3
42931,1000042931,1,1,1,1,4,2,3,4,6.338650798,0,0,0,0,1
42932,1000042932,3,2,7,3,6,5,1,204,7.970440366,0,0,0,0,2
42933,1000042933,4,3,1,3,3,2,6,50,1.336775707,0,0,0,0,1
42934,1000042934,2,3,7,3,5,2,1,209,2.996626521,0,0,0,0,2
42935,1000042935,5,1,7,1,1,3,3,4,4.872258272,0,0,0,0,1
42936,1000042936,3,2,3,3,5,1,3,66,0.832774357,12,0,0,0,2
42937,1000042937,1,1,5,1,2,2,1,8,16.83848801,42,0,0,0,2
42938,1000042938,2,2,7,2,3,2,6,44,2.509796583,15,0,0,0,2
42939,1000042939,2,3,6,2,8,1,5,214,0.535432982,0,0,0,0,1
42940,1000042940,2,2,3,3,3,0,1,35,10.95675917,9,0,0,0,2
42941,1000042941,1,2,4,2,0,2,5,9,2.470454648,0,0,0,0,1
42942,1000042942,3,2,2,2,3,2,1,108,3.613253187,26,0,1,0,3
42943,1000042943,6,3,3,2,8,0,1,334,2.283678123,6,0,0,0,2
42944,1000042944,6,3,7,3,4,6,3,1,1.494698251,0,0,0,0,1
42945,1000042945,5,3,7,3,11,4,2,910,2.370465047,0,0,0,0,3
42946,1000042946,2,1,2,2,3,0,5,23,4.34381355,7,0,0,0,2
42947,1000042947,5,1,7,1,3,2,3,9,1.108822412,16,0,0,0,1
42948,1000042948,4,1,3,1,2,1,3,5,9.389998259,9,0,0,0,1
42949,1000042949,4,3,7,3,13,4,1,428,17.18148902,0,0,0,0,3
42950,1000042950,6,3,3,2,4,2,4,712,6.101319235,40,0,0,0,3
42951,1000042951,4,1,7,2,1,1,3,13,4.412212085,4,0,0,0,1
42952,1000042952,3,3,7,3,6,2,4,978,4.646914086,8,0,0,0,3
42953,1000042953,5,2,5,3,1,2,5,0,13.41496461,12,0,0,0,1
42954,1000042954,3,3,7,3,10,7,2,346,0.0,1,0,0,0,2
42955,1000042955,2,1,7,2,2,0,6,6,10.57335853,36,0,0,0,2
42956,1000042956,2,2,7,2,2,1,3,86,3.041533833,0,0,0,0,1
42957,1000042957,1,2,2,1,5,1,5,25,1.831510867,17,0,0,0,2
42958,1000042958,1,3,1,3,4,2,3,351,2.25854731,15,0,0,0,3
42959,1000042959,1,3,7,3,6,6,5,289,4.984077541,7,0,0,0,3
42960,1000042960,4,1,6,1,3,2,3,4,6.048023324,0,0,0,0,1
42961,1000042961,1,1,2,1,3,1,6,1,16.46784677,0,0,0,0,1
42962,1000042962,1,2,7,3,1,2,5,17,2.773301518,0,0,0,0,1
42963,1000042963,5,1,6,1,4,2,5,7,1.797576788,0,0,0,0,1
42964,1000042964,5,2,7,2,6,3,3,15,5.943635753,37,0,0,0,2
42965,1000042965,1,3,6,2,13,2,4,753,14.93521914,0,0,0,0,2
42966,1000042966,5,1,4,1,4,1,1,71,6.56444241,0,0,0,0,2
42967,1000042967,3,2,2,1,3,0,1,31,2.525308199,0,0,0,0,1
42968,1000042968,5,1,4,1,1,0,1,10,0.65063917,86,0,0,0,2
42969,1000042969,2,1,7,2,3,1,5,22,0.255538129,0,0,0,0,1
42970,1000042970,4,2,2,2,6,0,3,58,3.591677743,5,0,0,0,2
42971,1000042971,5,1,7,2,0,2,5,3,0.428337254,0,0,0,0,1
42972,1000042972,5,1,4,1,2,0,3,1,10.93207966,0,0,0,0,1
42973,1000042973,4,3,7,3,3,3,5,137,0.648655341,0,0,0,0,1
42974,1000042974,3,1,3,2,3,1,1,11,29.48327731,0,0,0,0,2
42975,1000042975,4,1,4,1,2,0,3,3,2.80042568,19,0,0,0,1
42976,1000042976,3,3,3,2,4,1,5,87,0.765503104,0,0,0,0,1
42977,1000042977,3,2,2,2,3,2,3,80,0.978649269,0,0,0,0,1
42978,1000042978,5,1,2,2,1,3,6,19,6.267671587,0,0,0,0,1
42979,1000042979,6,2,3,3,6,2,6,4,0.800546741,0,0,0,0,1
42980,1000042980,1,2,2,2,7,0,4,192,1.791535,0,0,0,0,2
42981,1000042981,3,1,2,2,5,0,3,16,1.091874854,21,0,0,0,2
42982,1000042982,4,3,1,3,4,5,6,222,2.176408693,0,0,0,0,2
42983,1000042983,4,1,4,1,3,0,3,2,3.669735732,0,0,0,0,1
42984,1000042984,3,1,7,1,3,0,3,8,3.848029808,0,0,0,0,1
42985,1000042985,2,2,4,2,2,1,6,17,4.092055614,0,0,0,0,1
42986,1000042986,3,1,1,1,2,1,1,9,2.630614842,0,0,0,0,1
42987,1000042987,2,3,3,2,3,3,4,705,4.295071729,11,0,0,0,3
42988,1000042988,2,2,2,2,2,2,6,111,7.687323337,0,0,0,0,2
42989,1000042989,3,1,5,1,5,2,1,0,11.27121325,28,0,0,0,1
42990,1000042990,2,2,4,2,2,3,1,82,3.659999498,17,0,0,0,3
42991,1000042991,1,1,5,1,0,0,3,5,1.17534943,0,0,0,0,1
42992,1000042992,3,1,4,1,3,0,2,6,2.478039939,0,1,0,0,1
42993,1000042993,2,1,3,2,3,1,1,43,1.898270169,44,0,0,0,2
42994,1000042994,4,1,2,1,1,2,1,10,2.828481976,59,0,0,0,2
42995,1000042995,5,2,2,2,1,0,1,133,2.461976308,34,0,0,0,3
42996,1000042996,2,2,2,2,2,3,5,22,0.717436545,0,0,0,0,1
42997,1000042997,6,1,3,1,2,3,1,36,11.44829643,20,0,0,0,2
42998,1000042998,1,1,7,1,4,2,5,3,1.334097434,0,0,0,0,1
42999,1000042999,3,3,6,2,3,4,3,93,3.114616243,26,0,0,0,2
43000,1000043000,1,3,3,2,4,3,6,441,0.614981923,0,0,0,0,2
43001,1000043001,5,2,7,2,1,1,3,62,6.038422472,8,0,0,0,2
43002,1000043002,3,1,3,1,2,1,6,9,1.739819311,0,0,0,0,1
43003,1000043003,2,1,1,1,2,0,3,1,2.087933624,4,0,0,0,1
43004,1000043004,5,3,3,2,6,1,6,1210,4.217520348,0,0,0,0,2
43005,1000043005,4,3,3,2,7,2,4,323,4.470398518,0,0,0,0,2
43006,1000043006,7,3,7,3,7,4,3,361,0.0,0,0,0,0,2
43007,1000043007,5,1,3,2,1,1,5,2,3.845068125,0,0,0,0,1
43008,1000043008,1,1,2,1,1,1,1,0,0.985524894,60,0,0,0,1
43009,1000043009,5,1,6,1,1,1,1,1,4.133202944,0,0,0,0,1
43010,1000043010,5,1,6,1,2,0,6,2,3.434495015,0,0,0,0,1
43011,1000043011,3,2,4,2,4,2,1,8,7.634598474,0,0,0,0,1
43012,1000043012,5,1,3,1,5,0,5,2,0.382145491,0,0,0,0,1
43013,1000043013,1,1,7,2,3,3,3,9,5.409933956,24,0,0,0,2
43014,1000043014,5,2,2,1,3,3,1,40,1.878311584,25,0,0,0,2
43015,1000043015,3,2,3,3,3,1,1,596,2.188546512,0,0,0,0,3
43016,1000043016,4,1,5,1,3,1,3,2,4.787287444,0,0,0,0,1
43017,1000043017,2,1,6,1,1,2,6,1,4.615066077,19,0,0,0,1
43018,1000043018,1,1,6,1,2,3,1,7,5.283060569,0,0,0,0,1
43019,1000043019,4,1,6,1,0,1,3,2,6.462282983,15,0,0,0,1
43020,1000043020,1,1,7,2,2,1,1,3,12.17842471,0,0,0,0,1
43021,1000043021,2,2,3,2,3,2,4,9,15.01791857,46,0,0,0,2
43022,1000043022,1,1,7,1,2,2,3,1,0.382614638,0,0,0,0,1
43023,1000043023,5,3,3,2,9,2,4,698,7.629995564,60,0,0,0,3
43024,1000043024,2,3,1,3,5,2,2,1521,6.975067003,13,0,0,0,3
43025,1000043025,5,2,3,2,0,3,5,30,1.864590242,0,0,0,0,1
43026,1000043026,4,1,7,1,5,0,1,4,0.481816504,0,0,0,0,1
43027,1000043027,5,1,7,2,2,2,1,9,3.143852516,0,0,0,0,1
43028,1000043028,7,2,2,1,2,0,5,8,1.896674374,0,0,0,0,1
43029,1000043029,2,3,1,3,9,2,1,969,2.970702026,0,0,0,0,3
43030,1000043030,4,2,3,3,2,1,5,15,0.742341942,0,0,0,0,1
43031,1000043031,6,1,2,1,3,2,5,0,4.953908575,0,0,0,0,1
43032,1000043032,2,3,7,3,5,3,1,1617,1.216705356,47,0,0,0,3
43033,1000043033,7,1,2,2,4,0,3,69,1.758380405,26,0,0,0,2
43034,1000043034,3,2,7,3,2,2,5,8,0.784151817,0,0,0,0,1
43035,1000043035,3,2,7,3,3,1,3,18,12.1651631,11,0,0,0,2
43036,1000043036,5,1,6,1,1,2,6,8,1.795467102,10,0,0,0,2
43037,1000043037,2,2,3,2,0,1,4,38,5.468509067,0,0,0,0,1
43038,1000043038,3,3,3,2,6,2,5,223,1.340611542,4,0,0,0,2
43039,1000043039,1,3,1,3,6,5,2,92,2.548802301,20,1,0,0,3
43040,1000043040,1,3,1,3,5,1,5,279,1.252701223,0,0,0,0,2
43041,1000043041,1,2,5,3,1,1,1,215,4.48062248,0,0,0,0,2
43042,1000043042,4,1,3,1,2,0,1,12,6.610613609,23,0,0,0,2
43043,1000043043,2,2,7,3,0,3,1,237,2.969988576,0,0,0,0,2
43044,1000043044,1,1,7,1,4,1,3,11,11.50187684,4,0,0,0,2
43045,1000043045,1,3,3,2,4,3,5,217,1.146612115,0,0,0,0,1
43046,1000043046,5,1,1,1,0,2,1,19,8.883386326,13,0,0,0,2
43047,1000043047,5,1,2,1,4,0,3,17,6.748241004,0,0,0,0,1
43048,1000043048,3,3,3,2,11,4,6,888,2.574803637,52,0,0,0,3
43049,1000043049,1,1,7,1,0,1,1,9,3.188276583,5,0,0,0,1
43050,1000043050,4,1,7,2,3,2,5,6,2.390987557,0,0,0,0,1
43051,1000043051,1,2,2,2,2,2,4,30,2.83539058,23,0,0,0,2
43052,1000043052,1,2,3,2,0,0,6,14,2.374554655,64,0,0,0,2
43053,1000043053,4,3,3,2,9,1,4,843,8.694015239,0,0,0,0,2
43054,1000043054,1,2,5,3,5,3,1,127,28.53280549,47,0,0,0,3
43055,1000043055,1,3,7,3,8,7,1,1399,0.922524756,27,0,0,0,3
43056,1000043056,2,3,3,2,7,0,4,1302,11.09528348,122,0,0,0,3
43057,1000043057,3,1,7,1,2,2,6,18,3.80634185,17,0,0,0,2
43058,1000043058,3,2,2,1,2,1,6,37,4.956905768,18,0,0,0,2
43059,1000043059,2,3,1,3,4,3,4,107,2.216965822,0,0,0,0,2
43060,1000043060,3,3,3,2,5,1,4,470,14.75633561,0,0,0,1,3
43061,1000043061,5,2,2,2,4,2,6,58,13.67472354,0,0,0,0,2
43062,1000043062,6,2,3,2,3,2,4,121,10.65400156,8,0,0,1,3
43063,1000043063,3,2,2,1,0,3,2,82,2.282429257,12,0,0,0,2
43064,1000043064,6,2,7,3,3,0,5,20,6.826545198,25,0,0,0,2
43065,1000043065,3,3,3,2,3,2,5,366,0.952639087,10,0,0,0,2
43066,1000043066,1,2,7,3,4,2,6,24,0.837437118,0,0,0,0,1
43067,1000043067,2,3,7,3,6,0,2,110,2.769765769,33,0,0,0,3
43068,1000043068,5,3,6,2,8,0,5,33,2.047497937,7,0,0,0,1
43069,1000043069,1,3,3,2,4,0,1,1215,8.278834478,15,0,0,0,3
43070,1000043070,3,1,3,1,4,2,3,1,0.0,34,0,0,0,1
43071,1000043071,1,1,2,2,5,2,3,50,0.767899649,22,0,0,0,2
43072,1000043072,3,1,4,1,7,0,6,1,7.300018013,0,0,0,0,1
43073,1000043073,3,3,3,2,8,3,4,918,8.588202729,0,0,0,0,2
43074,1000043074,1,1,1,1,2,1,1,3,2.940134838,0,0,0,0,1
43075,1000043075,3,1,7,1,3,2,3,23,1.495387641,0,0,0,0,1
43076,1000043076,1,1,4,1,4,4,3,4,0.0,12,0,0,0,1
43077,1000043077,1,3,1,3,7,4,2,738,0.705666897,0,0,0,0,2
43078,1000043078,1,1,2,2,0,2,3,14,5.768500227,16,0,0,0,2
43079,1000043079,3,1,7,1,0,2,5,1,2.971961659,7,0,0,0,1
43080,1000043080,3,1,7,1,7,2,1,17,10.07811594,0,0,0,0,1
43081,1000043081,2,2,2,1,1,4,6,191,8.208836167,0,0,0,0,2
43082,1000043082,4,2,2,2,6,1,2,58,6.247627054,12,0,0,0,2
43083,1000043083,5,2,3,2,1,2,6,79,10.70511238,0,0,0,0,2
43084,1000043084,2,1,2,2,5,1,1,42,1.72624556,0,0,0,0,1
43085,1000043085,5,1,7,1,3,2,5,3,1.032610763,0,0,0,0,1
43086,1000043086,3,3,7,3,7,6,5,195,4.033954098,0,0,0,0,2
43087,1000043087,5,2,2,1,5,0,2,245,8.012377531,0,1,0,0,3
43088,1000043088,2,1,4,1,1,1,6,4,4.461956253,0,1,0,0,1
43089,1000043089,1,3,3,2,7,3,4,249,18.68507823,0,0,0,0,2
43090,1000043090,4,1,3,1,0,0,6,78,7.776888201,89,0,0,0,3
43091,1000043091,7,1,1,1,1,1,2,20,9.382928677,23,1,0,0,3
43092,1000043092,1,1,7,2,2,0,5,3,1.95824254,18,0,0,0,1
43093,1000043093,5,3,7,3,3,1,3,445,1.305283509,0,0,0,0,2
43094,1000043094,5,2,5,3,2,1,2,20,6.000068882,11,0,0,0,2
43095,1000043095,3,3,3,2,11,3,5,348,1.166810385,18,0,0,0,2
43096,1000043096,1,1,6,1,3,1,5,2,1.28394671,0,0,0,0,1
43097,1000043097,3,3,7,3,9,3,6,155,1.013080975,5,0,0,0,2
43098,1000043098,4,1,5,1,3,2,5,3,0.559183719,1,0,0,0,1
43099,1000043099,2,2,3,3,2,0,6,85,8.444732016,0,0,0,0,2
43100,1000043100,1,1,3,1,3,1,5,4,2.020535084,0,0,0,1,1
43101,1000043101,1,2,2,2,1,2,3,51,1.543782569,0,0,0,0,1
43102,1000043102,3,3,6,2,3,1,5,144,1.702314976,0,0,0,0,1
43103,1000043103,1,2,7,2,3,0,2,107,5.440046137,55,0,0,0,3
43104,1000043104,3,1,7,2,0,6,3,3,4.545312132,0,0,0,0,1
43105,1000043105,3,3,1,3,9,3,6,709,3.057308395,0,0,0,0,2
43106,1000043106,4,1,2,1,1,1,3,1,1.547833862,4,0,0,0,1
43107,1000043107,1,2,2,2,2,3,4,999,7.835630494,53,0,0,0,3
43108,1000043108,2,3,1,3,8,5,2,851,1.563892638,33,0,0,0,3
43109,1000043109,3,1,7,2,2,1,1,10,4.526927932,0,0,0,0,1
43110,1000043110,5,1,3,1,0,2,1,11,8.019550765,0,0,0,0,1
43111,1000043111,2,1,7,1,0,1,3,4,9.106407706,4,0,0,0,1
43112,1000043112,6,2,3,3,5,2,5,25,0.504749136,12,0,0,0,2
43113,1000043113,1,2,5,3,2,4,1,73,5.076621674,4,0,0,0,2
43114,1000043114,5,1,7,1,3,2,1,11,7.003634557,22,0,0,0,2
43115,1000043115,4,1,2,2,3,2,2,14,6.772075343,9,0,0,0,2
43116,1000043116,3,3,3,2,6,5,4,1123,9.597931199,0,0,0,0,2
43117,1000043117,3,1,1,1,8,3,1,9,11.52571153,0,0,0,0,1
43118,1000043118,5,3,1,3,5,6,2,86,5.773448698,23,0,0,0,3
43119,1000043119,3,2,2,2,0,0,6,121,1.664044218,4,0,0,0,2
43120,1000043120,2,3,3,2,3,1,6,522,1.419263701,0,0,0,0,2
43121,1000043121,3,3,6,2,3,1,4,200,12.9171061,69,0,0,0,3
43122,1000043122,3,3,3,2,7,3,4,455,4.297379781,0,0,0,0,2
43123,1000043123,5,3,1,3,5,4,3,816,8.698973897,57,0,0,0,3
43124,1000043124,3,1,4,1,1,0,6,15,2.865790509,53,0,0,0,2
43125,1000043125,1,2,5,3,1,1,4,37,6.868864352,0,0,0,0,2
43126,1000043126,3,2,3,3,5,3,5,71,0.298044737,0,0,0,0,1
43127,1000043127,4,2,7,2,3,1,1,82,4.487423169,29,0,0,0,2
43128,1000043128,6,2,3,3,2,0,6,44,10.94315051,0,0,0,0,2
43129,1000043129,3,1,7,2,3,3,3,0,4.041112141,0,0,0,0,1
43130,1000043130,3,2,2,2,1,1,3,36,1.461001799,0,0,0,0,1
43131,1000043131,4,1,7,1,3,1,2,6,7.935569488,5,1,0,0,2
43132,1000043132,5,2,2,1,4,2,5,10,2.989802538,6,0,0,0,1
43133,1000043133,3,2,7,2,2,3,3,4,5.30602563,29,0,0,0,2
43134,1000043134,1,3,6,2,2,3,3,509,1.227791395,35,0,0,0,3
43135,1000043135,3,2,7,3,3,1,4,59,5.250376292,0,0,0,0,2
43136,1000043136,4,1,4,1,0,2,5,2,0.762709165,15,0,0,0,1
43137,1000043137,4,3,3,2,8,2,4,268,1.97994943,0,0,0,0,2
43138,1000043138,5,1,3,1,2,0,5,2,1.504677721,7,0,0,0,1
43139,1000043139,4,1,7,1,3,3,1,28,1.160962636,0,0,0,0,1
43140,1000043140,4,3,3,2,11,0,5,81,1.669247309,0,0,0,0,1
43141,1000043141,2,1,1,1,2,3,2,5,6.886549335,10,0,0,0,2
43142,1000043142,3,1,7,1,3,1,1,6,6.983132559,0,0,0,0,1
43143,1000043143,5,1,3,1,3,0,5,2,3.05762711,6,0,0,0,1
43144,1000043144,2,3,6,2,5,2,2,129,3.623153135,0,1,0,0,2
43145,1000043145,2,2,4,2,1,0,1,130,6.989042902,0,0,0,0,2
43146,1000043146,3,1,4,1,3,2,3,0,3.072615896,22,0,0,0,1
43147,1000043147,2,3,1,3,5,0,4,405,3.927925509,51,0,0,1,3
43148,1000043148,3,2,3,2,6,2,5,14,1.741691428,0,0,0,0,1
43149,1000043149,1,1,7,2,6,1,3,14,5.658282889,55,0,0,0,2
43150,1000043150,3,1,4,1,1,2,3,7,2.344409068,0,0,0,0,1
43151,1000043151,2,1,7,1,6,3,1,4,5.058186741,0,0,0,0,1
43152,1000043152,1,3,3,2,15,4,3,436,22.3218151,40,0,0,0,3
43153,1000043153,3,1,5,1,5,3,1,17,2.961897992,7,0,0,0,1
43154,1000043154,5,2,2,1,1,3,2,70,2.154460677,0,0,0,0,1
43155,1000043155,3,1,6,1,4,0,2,14,3.941295615,4,1,0,0,2
43156,1000043156,3,3,1,3,7,0,6,186,3.678765755,0,0,0,0,2
43157,1000043157,4,1,7,1,3,2,3,5,0.393524974,0,0,0,0,1
43158,1000043158,3,1,7,2,2,1,3,1,3.066975256,9,0,0,0,1
43159,1000043159,1,1,7,1,3,1,6,0,2.327331298,0,0,0,0,1
43160,1000043160,1,3,3,2,8,1,3,323,4.504312869,2,0,0,0,2
43161,1000043161,5,2,4,2,4,1,5,26,0.164858413,0,0,0,0,1
43162,1000043162,4,3,6,2,3,2,4,318,2.355851444,21,0,0,0,3
43163,1000043163,2,1,7,2,3,0,6,3,4.052862001,60,0,0,0,2
43164,1000043164,6,1,5,1,2,0,1,17,11.16944419,0,0,0,0,1
43165,1000043165,2,1,5,1,4,1,1,5,5.139534317,0,0,0,0,1
43166,1000043166,5,1,3,2,3,1,6,7,1.461105271,0,0,0,0,1
43167,1000043167,4,2,3,3,5,1,5,6,2.376197621,7,0,0,0,1
43168,1000043168,4,3,3,2,8,2,4,196,5.443391135,0,0,0,0,2
43169,1000043169,1,1,7,1,4,0,5,3,4.616420455,0,0,0,0,1
43170,1000043170,4,3,3,2,15,2,4,906,12.20927152,0,0,0,0,2
43171,1000043171,1,2,5,3,4,2,1,104,1.018332754,12,0,0,0,2
43172,1000043172,4,3,3,2,4,2,2,1135,0.0,0,1,0,0,2
43173,1000043173,2,1,3,1,3,3,1,2,3.785344596,0,0,0,0,1
43174,1000043174,1,1,6,1,2,0,6,13,2.768804003,17,0,0,0,1
43175,1000043175,4,3,6,2,5,0,3,671,2.990166122,15,0,0,0,2
43176,1000043176,1,3,6,2,9,1,4,301,8.499734812,73,0,0,0,3
43177,1000043177,5,1,3,2,3,2,5,6,1.603187933,15,0,0,0,1
43178,1000043178,7,1,5,1,0,2,3,1,2.481125229,0,0,0,0,1
43179,1000043179,2,2,7,2,1,1,3,49,0.999376804,0,0,0,0,1
43180,1000043180,7,3,6,2,3,3,1,1100,9.355481837,37,0,0,0,3
43181,1000043181,1,1,5,1,2,1,1,25,4.898677036,0,0,0,0,1
43182,1000043182,1,2,3,3,4,1,6,52,9.09501553,9,0,0,0,2
43183,1000043183,5,1,3,2,2,0,1,48,15.97057489,26,0,0,0,3
43184,1000043184,2,1,4,1,2,1,3,8,5.63344886,17,0,0,0,2
43185,1000043185,5,1,4,1,4,0,1,12,4.635537724,44,0,0,0,2
43186,1000043186,3,2,3,2,2,1,5,43,3.952837308,2,0,0,0,2
